GeneID	absolute expression, parental strain t=0 (arbitrary units)	wt t=0	wt t=10	wt t=20	wt t=30	wt t=45	wt t=60	wt t=90	wt t=120	tfA-del t=0	tfA-del t=10	tfA-del t=20	tfA-del t=30	tfA-del t=45	tfA-del t=60	tfA-del t=90	tfA-del t=120	tfB-del t=0	tfB-del t=10	tfB-del t=20	tfB-del t=30	tfB-del t=45	tfB-del t=60	tfB-del t=90	tfB-del t=120	tfC-del t=0	tfC-del t=10	tfC-del t=20	tfC-del t=30	tfC-del t=45	tfC-del t=60	tfC-del t=90	tfC-del t=120
4193	0,194	0,000	0,150	-0,138	-0,050	-0,066	-0,187	0,013	0,051	0,032	0,009	-0,062	0,057	0,149	-0,151	-0,070	0,111	0,548	0,201	0,258	0,014	0,379	0,421	0,342	0,580	-0,124	0,004	0,216	0,035	0,224	0,079	0,102	0,014
7619	32,44	0,000	0,079	0,047	0,219	0,022	0,102	0,028	-0,287	0,123	0,111	0,004	0,125	-0,255	-0,408	-0,458	-0,166	-0,757	0,097	0,283	0,423	0,211	0,119	-0,057	-0,364	-0,642	-0,502	-0,380	-0,189	-0,538	-0,220	-0,510	-1,059
5708	0,221	0,000	0,642	-0,013	0,003	0,029	-0,017	0,204	0,111	0,076	0,274	-0,027	0,201	0,083	-0,147	-0,215	-0,033	-0,085	0,476	0,032	-0,040	-0,094	0,028	-0,065	0,165	-0,320	-0,009	0,010	-0,075	-0,231	0,060	-0,210	-0,320
2119	1,806	0,000	1,272	1,228	-0,089	-0,410	-0,643	-0,402	-0,175	0,300	1,994	0,327	0,188	-0,450	-0,481	-0,024	0,123	-0,325	-0,785	-0,144	-0,029	0,170	0,057	-0,296	-0,073	0,409	0,651	0,103	0,233	-0,045	0,092	-0,152	0,117
2117	0,389	0,000	0,157	-0,047	-0,263	-0,195	-0,265	-0,171	-0,178	-0,088	-0,050	-0,065	-0,419	-0,242	-0,227	-0,145	-0,292	0,004	-0,017	-0,011	-0,030	0,077	0,127	-0,322	0,029	-0,169	0,139	0,077	-0,033	-0,171	-0,068	-0,386	-0,323
5699	0,246	0,000	0,218	0,089	0,076	-0,184	0,020	-0,013	0,283	0,203	-0,089	0,246	0,272	0,000	0,224	0,170	0,149	0,051	0,048	0,112	0,102	0,136	0,028	-0,027	0,610	0,206	0,311	0,258	0,099	0,208	0,142	0,060	0,006
8516	16,04	0,000	-0,564	-1,019	-0,562	-1,024	-1,032	-1,086	-1,096	-0,766	-0,884	-1,020	-0,929	-1,207	-1,186	-0,310	-0,456	-0,441	-1,930	-1,044	-0,924	-0,273	-0,325	-1,242	-1,427	0,685	0,344	0,102	-0,064	-0,040	-0,888	-0,656	-0,777
2982	0,431	0,000	-0,563	-0,805	-0,204	-0,315	-0,151	0,117	0,095	0,326	-0,479	-0,333	-0,322	-0,365	-0,366	0,025	0,109	1,366	-0,682	-0,470	-0,397	-0,144	0,226	-0,029	0,173	0,508	0,630	0,446	0,892	0,727	0,474	-0,100	-0,045
3775	5,215	0,000	0,099	-0,009	0,163	0,026	-0,029	0,240	0,236	-0,139	-0,021	-0,390	-0,197	-0,547	-0,551	0,158	-0,059	-0,306	-0,547	-0,277	-0,568	-0,047	0,213	0,026	-0,264	-0,065	-0,144	-0,327	0,001	-0,147	0,315	0,019	-0,112
8525	2,455	0,000	-0,414	-0,838	-0,580	-0,427	-0,446	-0,441	-0,656	-0,388	-0,672	-0,866	-0,571	-0,398	-0,538	-0,337	-0,619	-0,275	-0,959	-0,659	-0,719	-0,224	-0,145	-0,386	-1,031	0,134	0,026	0,034	-0,500	0,004	-0,253	-0,346	-0,403
2872	1,327	0,000	-0,154	-0,421	-0,479	-0,003	0,342	0,288	-0,030	-0,166	-1,143	-1,200	-0,688	-0,213	0,001	-0,480	-0,123	0,157	-0,926	-0,614	-0,515	-0,333	-0,160	0,221	-0,034	-0,225	-0,597	-0,696	-0,315	-0,103	0,241	-0,388	-0,433
6701	0,977	0,000	0,023	-0,330	-0,386	-0,286	-0,325	-0,001	-0,016	-0,099	-0,258	-0,316	-0,241	-0,089	-0,188	-0,297	0,106	0,208	-0,020	-0,233	-0,143	-0,140	-0,044	0,125	0,009	-0,296	-0,166	-0,104	-0,258	0,004	0,302	-0,257	-0,092
7650	0,3	0,000	0,044	-0,135	0,092	-0,178	0,077	-0,127	-0,011	-0,115	-0,174	-0,013	-0,161	-0,209	-0,217	-0,120	-0,244	-0,264	-0,193	-0,153	-0,259	-0,061	-0,144	0,028	0,454	-0,381	-0,220	-0,180	-0,104	-0,323	0,016	-0,242	-0,279
0599	10,68	0,000	0,105	-0,213	-0,231	-0,066	0,029	0,066	0,050	0,069	0,117	-0,108	0,120	0,060	0,032	0,028	0,127	0,127	0,206	-0,096	0,000	-0,257	-0,140	0,035	-0,251	-0,108	0,085	0,209	0,026	-0,167	0,131	-0,029	-0,058
4263	23,68	0,000	0,032	-0,218	-0,624	-0,390	-0,428	-0,229	-0,474	-0,187	-0,371	-0,479	-0,130	-0,239	-0,187	-0,483	-0,495	-0,736	0,103	-0,192	-0,217	-0,729	-0,602	-0,528	-1,186	-0,371	-0,362	-0,124	-0,404	-0,444	-0,289	-0,380	-0,872
5638	3,728	0,000	0,468	0,324	0,131	-0,110	-0,130	0,047	-0,019	0,114	0,450	0,329	-0,136	-0,255	-0,077	-0,197	-0,055	-0,034	0,460	0,262	0,138	-0,062	0,010	-0,004	-0,185	-0,130	0,194	0,238	-0,040	-0,075	0,154	0,158	0,144
2334	8,673	0,000	-0,356	-0,273	-0,231	-0,134	-0,135	-0,043	-0,207	-0,209	-0,320	-0,192	0,106	0,204	0,134	0,364	0,186	0,019	-0,030	0,241	0,271	0,326	0,168	0,100	-0,068	0,165	0,039	0,440	0,130	0,170	0,171	0,146	0,028
5707	0,306	0,000	0,144	0,144	0,971	-0,075	-0,021	0,034	-0,061	-0,251	-0,341	-0,116	-0,189	-0,240	-0,138	0,059	-0,107	-0,341	-0,096	0,032	-0,169	0,006	0,044	0,086	0,196	-0,321	-0,290	-0,200	-0,055	-0,127	0,146	-0,110	-0,308
2286	3,275	0,000	-0,247	-0,066	0,134	-0,273	-0,169	-0,061	-0,149	-0,358	-0,390	-0,483	-0,761	-0,562	-0,329	0,012	-0,184	-0,503	-0,372	-0,355	-0,290	-0,338	0,016	0,147	-0,350	-0,102	-0,568	-0,309	-0,365	-0,048	-0,007	0,116	-0,199
5424	0,818	0,000	-0,006	-0,116	0,927	0,014	-0,066	0,163	0,069	-0,108	-0,596	-0,460	-0,645	-0,398	-0,052	-0,010	-0,207	-0,379	-0,306	-0,021	-0,256	-0,036	-0,106	0,111	-0,009	0,211	-0,305	0,079	0,460	0,216	0,131	0,175	-0,156
6042	4,359	0,000	0,085	-0,245	0,009	-0,192	-0,057	0,020	0,023	0,013	-0,338	-0,575	-0,180	-0,233	-0,694	-0,614	-0,373	0,022	-0,140	-0,070	-0,153	-0,141	-0,348	-0,425	-0,123	-0,088	-0,267	-0,534	-0,057	-0,512	-0,219	-0,454	-0,788
3329	3,988	0,000	0,026	0,234	0,892	0,657	0,589	0,796	0,894	0,338	-0,179	0,569	1,074	0,769	0,550	0,599	0,664	0,059	-0,454	-0,357	-0,083	0,223	0,246	0,595	0,527	0,386	0,377	0,554	1,105	0,803	0,878	0,723	0,708
5354	0,769	0,000	0,173	0,175	0,498	0,105	0,009	0,432	0,114	0,327	0,494	0,194	0,013	0,127	0,130	0,342	0,183	0,260	-0,038	0,173	0,236	0,095	0,276	0,286	0,429	-0,192	0,057	0,231	0,265	0,274	0,293	0,311	0,297
7720	1,223	0,000	0,214	0,404	0,796	0,241	0,198	0,563	-0,223	0,262	0,460	0,844	0,630	0,671	0,515	0,576	0,484	0,208	0,335	0,527	0,508	0,754	0,500	0,617	0,474	-0,011	0,633	0,801	0,808	0,706	0,602	0,565	0,764
7333	18,13	0,000	-0,364	-0,512	-0,402	-0,829	-0,430	-0,245	-1,354	0,176	-0,115	-0,228	-0,477	-0,220	-0,199	-0,368	-0,386	0,444	-0,026	-0,227	0,123	0,368	0,201	-0,072	-0,118	-0,185	0,029	-0,238	-0,611	-0,276	-0,485	-0,441	-0,435
8473	3,32	0,000	-0,154	-0,471	-0,337	-0,385	-0,238	-0,313	-0,555	-0,372	-0,483	-0,059	0,204	0,189	-0,091	-0,219	-0,251	-0,377	-0,034	-0,327	-0,183	-0,178	-0,115	-0,253	-0,853	-0,384	-0,296	0,204	-0,325	-0,070	-0,322	-0,500	-0,842
4436	7,42	0,000	0,032	0,111	0,335	0,297	0,014	0,042	-0,135	-0,037	-0,241	-0,006	0,142	0,038	-0,215	-0,202	-0,287	0,546	0,405	0,436	0,519	0,676	0,542	0,076	-0,384	0,154	0,565	0,548	0,196	0,125	0,122	-0,106	-0,273
0695	3,928	0,000	0,056	0,047	0,117	0,196	0,054	0,146	-0,041	0,019	-0,280	-0,188	0,014	-0,058	-0,268	-0,178	-0,132	-0,057	-0,124	-0,029	0,181	0,265	0,508	0,038	-0,166	-0,143	0,234	0,456	0,171	0,160	0,112	-0,061	-0,115
2736	1,254	0,000	0,048	-0,033	0,306	-0,031	-0,024	0,029	-0,026	0,034	-0,055	0,255	0,144	0,031	-0,147	0,223	0,089	0,189	0,095	0,092	0,240	0,311	0,122	-0,013	-0,208	0,171	0,377	0,664	0,278	0,293	0,191	0,279	0,431
6583	1,452	0,000	0,097	0,231	0,407	0,158	0,193	0,434	0,364	0,271	0,421	0,346	0,138	0,243	0,039	0,344	0,199	0,288	0,554	0,411	0,347	0,347	0,411	0,529	0,544	-0,103	0,167	0,248	0,285	0,252	0,446	0,496	0,281
4613	1,134	0,000	0,149	-0,257	0,329	-0,004	0,012	0,099	-0,077	-0,014	-0,058	-0,054	0,136	0,208	-0,366	-0,004	-0,006	-0,324	0,136	-0,124	-0,036	-0,106	-0,153	-0,059	0,131	-0,308	-0,131	0,001	0,111	-0,192	-0,106	-0,073	-0,139
1429	2,071	0,000	0,116	-0,242	0,114	0,097	-0,187	0,138	-0,200	-0,279	-0,380	0,203	-0,275	-0,224	-0,058	-0,055	-0,059	-0,687	0,122	-0,249	-0,152	-0,346	-0,338	-0,138	-0,368	-0,593	-0,171	0,353	-0,212	0,091	0,056	0,094	0,068
2469	0,684	0,000	0,038	-0,083	1,068	0,327	0,123	0,405	0,016	-0,062	-0,222	-0,077	-0,064	0,045	0,112	0,051	0,047	-0,066	0,257	0,139	-0,130	-0,199	-0,212	-0,057	0,313	-0,247	-0,242	0,193	0,377	-0,014	0,191	0,097	-0,095
1015	2,898	0,000	-0,108	-0,233	0,262	-0,017	-0,299	-0,154	-0,422	-0,153	-0,044	0,390	0,009	0,004	-0,279	-0,143	-0,391	-0,317	-0,070	-0,227	-0,354	-0,044	-0,104	-0,235	-0,354	-0,264	0,144	0,432	-0,062	0,134	-0,234	-0,198	-0,126
5511	2,974	0,000	2,351	0,236	0,178	-0,679	-1,516	-1,419	-1,907	-1,024	1,102	1,442	1,208	0,811	-0,559	-1,280	-1,181	-0,200	2,245	1,074	1,385	-0,486	-0,802	-1,296	-1,239	-0,693	0,444	1,258	0,240	-0,420	-0,924	-1,243	-1,354
3892	0,726	0,000	2,442	0,285	0,492	-0,888	-1,250	-1,287	-1,779	-0,929	1,434	1,932	1,358	0,997	-0,210	-1,092	-1,080	0,026	2,127	0,781	1,146	-0,368	-0,721	-1,114	-0,842	-0,686	0,667	1,149	0,152	-0,463	-0,636	-1,216	-1,443
6060	0,328	0,000	2,308	0,379	0,751	-0,366	-0,580	-0,663	-0,582	-0,313	1,591	1,732	1,591	1,053	0,344	-0,486	-0,376	0,045	2,204	0,690	0,692	-0,131	-0,317	-0,550	-0,432	-0,176	0,552	0,199	0,062	-0,092	0,077	-0,503	-0,777
9246	0,722	0,000	-0,026	-0,486	-0,127	-0,335	-0,437	-0,320	-1,064	0,152	-0,004	0,014	0,213	0,326	-0,110	-0,346	-0,609	-0,179	0,297	0,065	-0,034	-0,023	-0,296	-0,631	-0,310	-0,321	0,031	0,297	0,283	-0,052	-0,372	-0,502	-0,492
8678	2,047	0,000	0,092	0,264	0,456	0,130	-0,322	0,162	-0,723	0,034	0,466	0,727	0,269	0,152	-0,323	-0,098	-0,301	-0,106	-0,119	0,019	-0,153	0,199	-0,076	-0,197	-0,451	-0,223	0,246	0,394	0,193	0,309	-0,092	-0,154	-0,037
8128	0,199	0,000	0,196	-0,007	0,706	0,007	-0,050	0,188	0,146	0,095	0,076	-0,184	-0,088	0,083	0,016	0,031	-0,037	0,109	0,026	0,056	-0,077	-0,055	0,152	-0,099	0,398	-0,217	-0,183	-0,072	0,502	0,020	-0,001	-0,116	-0,154
5023	2,473	0,000	-0,144	-0,224	0,299	-0,020	-0,306	0,003	-0,214	-0,084	-0,612	-0,154	-0,031	-0,198	0,089	-0,088	-0,087	0,155	-0,151	-0,273	-0,381	-0,315	-0,162	-0,043	0,573	-0,014	-0,399	-0,386	0,047	-0,308	0,057	-0,092	-0,262
0746	0,693	0,000	0,079	-0,044	0,963	0,112	0,203	0,272	-0,069	-0,094	-0,204	-0,070	-0,051	0,041	0,128	-0,004	-0,048	-0,044	-0,031	0,089	0,047	0,228	-0,083	-0,033	0,082	-0,139	-0,085	-0,127	0,390	-0,072	-0,013	-0,016	-0,027
9018	4,641	0,000	0,671	0,170	-0,321	-0,258	-0,764	-0,611	-0,717	-0,429	-0,178	0,490	0,265	0,219	-0,007	-0,208	-0,283	-0,703	0,720	0,082	-0,148	-0,302	-0,521	-0,527	-0,793	-0,223	-0,317	0,288	-0,194	-0,026	-0,387	-0,104	-0,131
2824	2,377	0,000	0,646	0,292	0,213	0,398	0,023	0,351	0,440	0,264	0,385	0,456	0,364	0,297	0,311	0,472	0,411	0,349	0,540	0,383	0,331	0,158	0,246	0,138	0,094	0,032	-0,007	0,142	0,346	0,248	0,464	0,224	0,267
1959	7,358	0,000	0,322	0,676	0,257	0,315	-0,337	0,155	0,269	0,446	0,236	0,331	0,375	0,183	0,085	0,186	0,191	0,673	-0,099	-0,252	0,063	0,322	0,360	-0,084	0,071	0,639	0,429	0,370	0,619	0,531	0,333	0,038	0,559
3509	0,471	0,000	0,265	0,385	0,136	0,095	-0,139	-0,112	0,233	0,299	0,125	0,208	-0,174	0,006	0,167	0,550	0,306	-0,080	0,063	0,214	0,023	0,238	0,094	0,044	0,407	0,060	0,272	0,362	0,028	0,180	0,214	0,302	0,255
5279	0,347	0,000	0,427	0,206	0,250	0,095	-0,108	0,173	0,610	0,168	-0,135	0,062	-0,064	0,130	0,083	0,637	0,351	0,749	-0,241	0,003	-0,016	0,368	0,216	-0,141	0,597	0,306	-0,058	0,149	0,472	0,240	0,498	0,306	0,687
7697	0,228	0,000	0,130	0,028	0,371	0,269	0,065	0,231	0,221	0,077	-0,199	-0,016	0,032	0,077	0,074	0,134	0,167	0,059	0,162	0,003	0,088	0,037	0,026	-0,040	0,527	-0,007	0,069	0,155	0,309	0,057	0,204	0,044	0,066
7866	1,047	0,000	-0,296	-0,140	1,158	-0,247	-0,207	0,186	-0,658	-0,238	-0,458	-0,141	-0,374	-0,414	-0,255	0,136	-0,169	-0,095	-0,288	-0,087	-0,178	-0,127	-0,279	-0,238	0,646	-0,549	0,059	0,016	0,168	-0,283	-0,011	-0,135	-0,161
5070	3,032	0,000	-0,205	-0,222	-0,076	-0,613	-0,446	-0,306	-0,903	-0,066	-0,312	-0,307	-0,245	-0,615	-0,544	-0,193	-0,160	-0,104	-0,162	-0,230	-0,250	-0,457	-0,496	-0,066	-0,003	-0,128	-0,212	-0,273	-0,157	-0,410	-0,092	-0,151	-0,103
2399	0,659	0,000	0,017	0,014	0,357	-0,148	-0,103	0,102	-0,411	-0,132	-0,062	-0,302	-0,322	-0,088	-0,445	-0,327	-0,294	-0,143	-0,172	0,007	0,012	0,274	0,074	-0,128	-0,031	-0,453	-0,190	-0,131	0,054	-0,127	-0,111	-0,236	-0,132
2405	0,337	0,000	0,243	0,252	0,974	-0,011	-0,003	0,317	-0,087	0,209	-0,123	0,103	-0,158	-0,118	-0,059	0,127	-0,257	-0,059	0,035	0,178	0,142	0,203	0,086	0,054	0,062	-0,241	-0,143	0,066	0,398	-0,197	0,100	0,226	-0,126
8373	32,31	0,000	0,329	0,358	-0,477	-0,505	-0,795	-0,245	-0,665	-0,233	0,525	-0,525	-0,860	-0,811	-0,880	-0,674	-0,622	0,188	-0,330	0,123	-0,007	0,111	-0,127	-0,372	0,152	-0,098	-0,041	-0,534	-0,627	-0,593	-0,576	-0,508	-0,395
8585	8,425	0,000	0,678	1,685	1,340	0,615	-0,722	-0,341	-0,364	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	-0,755	-1,176	-1,195	-1,054	-0,452	-0,627	-0,751	-1,223	0,231	0,966	0,938	0,368	0,025	-0,586	-0,167	0,214
2114	1,674	0,000	0,029	-0,085	0,050	0,031	0,000	0,050	0,069	-0,073	-0,439	0,157	0,120	0,095	0,105	0,223	0,074	0,167	0,074	0,130	0,117	0,226	0,257	0,158	-0,350	0,213	-0,249	-0,108	0,375	0,193	0,371	0,253	0,209
3493	7,538	0,000	-0,021	-0,081	-0,136	0,062	-0,228	0,088	0,038	0,056	-0,664	-0,421	-0,287	-0,222	-0,282	0,100	-0,070	-0,041	-0,087	-0,148	-0,100	-0,214	-0,161	-0,066	-0,264	0,089	-0,327	0,041	-0,257	-0,152	-0,169	0,069	0,117
7122	0,811	0,000	0,824	-0,019	0,072	0,349	-0,215	0,082	0,004	0,193	0,165	0,732	0,474	0,331	0,069	0,297	-0,139	-0,339	0,739	0,194	0,071	-0,140	-0,235	-0,288	-0,122	-0,314	-0,091	0,561	0,141	0,223	-0,087	-0,103	-0,145
3277	0,191	0,000	0,233	0,180	0,699	0,193	0,142	0,201	0,186	0,194	0,035	0,358	0,117	0,074	0,103	0,189	0,103	0,044	0,265	0,095	-0,003	0,180	0,006	0,086	0,141	-0,224	-0,037	0,069	0,320	0,083	0,034	0,112	0,031
7080	62,17	0,000	0,267	0,167	-0,239	0,154	-0,357	-0,230	-0,017	-0,230	-0,380	-0,614	-0,163	-0,141	-0,415	0,100	-0,044	-0,041	-0,141	0,022	0,083	-0,192	-0,116	-0,492	0,097	0,223	-0,470	-0,043	-0,261	-0,077	-0,111	-0,308	0,047
7262	8,859	0,000	0,834	-0,014	-0,883	0,173	-0,493	-0,315	-0,214	-0,188	-0,052	-0,052	0,262	0,458	0,258	0,004	-0,010	-0,401	0,392	0,082	-0,059	-0,438	-0,308	-0,713	0,063	-0,080	-0,688	-0,154	-0,087	0,193	-0,108	-0,363	-0,281
8189	0,708	0,000	0,241	-0,050	-0,084	0,309	0,279	0,170	0,051	-0,136	-0,327	-0,484	-0,111	-0,153	-0,167	-0,160	-0,019	-0,070	-0,290	0,044	-0,055	0,267	0,373	0,269	0,468	-0,224	-0,423	-0,463	0,357	0,274	0,306	-0,116	-0,066
6699	0,458	0,000	-0,244	-0,477	-0,577	-0,448	-0,538	-0,303	-0,356	-0,358	-0,456	-0,205	-0,242	-0,594	-0,605	-0,296	-0,424	-0,425	-0,517	-0,414	-0,401	-0,300	-0,203	-0,526	-0,586	-0,510	-0,422	-0,079	-0,091	-0,041	-0,407	-0,512	-0,317
0530	1,571	0,000	-0,139	-0,518	-0,407	-0,325	-0,130	-0,310	-0,423	-0,312	-0,766	-0,741	-0,465	-0,567	-0,786	-0,459	-0,525	0,154	-0,507	-0,261	-0,373	-0,051	0,063	-0,380	0,019	-0,075	-0,348	-0,620	-0,161	-0,397	-0,308	-0,794	-0,612
7995	0,89	0,000	-0,139	-0,537	-0,496	-0,552	-0,276	-0,383	-0,256	-0,045	-0,223	-0,228	-0,010	-0,259	-0,429	-0,068	-0,051	-0,205	-0,338	-0,208	-0,256	0,031	0,007	-0,043	-0,104	-0,036	0,086	0,243	0,092	0,017	0,171	-0,140	-0,184
0486	83,92	0,000	-0,138	-0,623	-0,530	-0,310	-0,154	-0,314	-0,253	-0,395	-0,655	-0,882	-0,175	-0,375	-0,187	-0,188	0,072	0,026	-0,652	-0,617	-0,961	-0,858	-0,691	-0,484	-0,267	-0,098	-0,545	-0,895	-0,352	-0,255	0,065	-0,235	-0,312
6899	3,615	0,000	0,474	0,626	-0,374	-0,477	-0,741	-0,553	-0,382	-0,172	1,608	-0,126	-0,554	-0,842	-1,103	-0,154	-0,380	-1,279	-1,046	-0,796	-1,220	-0,634	-0,440	-0,952	-1,130	-0,230	0,095	-0,314	-0,670	-0,614	-0,433	-0,432	-0,347
7973	4,229	0,000	0,154	-0,083	-0,285	-0,229	-0,190	-0,111	-0,355	-0,111	0,106	-0,283	-0,079	-0,197	-0,569	-0,275	-0,302	-0,066	0,041	0,016	-0,001	0,128	0,149	0,039	-0,302	-0,055	0,068	-0,091	-0,088	-0,170	-0,055	-0,242	-0,376
8597	5,89	0,000	-0,639	-0,706	-0,489	-0,079	0,035	0,186	-0,095	-0,432	-0,912	-0,569	0,034	-0,041	0,010	0,680	0,248	-0,439	-0,746	-0,729	-0,798	-0,285	0,062	0,092	-0,683	-0,098	-0,107	0,157	-0,245	0,326	0,264	0,344	-0,038
1503	13,8	0,000	0,338	0,034	-0,664	-0,202	-0,140	-0,043	-0,188	-0,212	-0,087	-0,610	0,171	0,208	-0,167	-0,290	-0,087	-1,209	0,178	-0,040	-0,119	-0,579	-0,648	-0,451	-0,627	-0,664	-0,323	-0,252	-0,108	-0,395	0,039	-0,340	-0,742
1267	1,269	0,000	0,949	0,336	0,069	0,120	0,371	0,193	0,188	0,012	-0,204	0,176	0,394	0,245	0,213	0,038	0,175	-0,722	0,186	-0,011	-0,072	-0,174	-0,050	0,218	0,252	-0,099	-0,234	0,168	0,183	-0,104	0,599	0,097	-0,402
8483	1,859	0,000	0,386	-0,618	-0,392	-0,568	-0,539	-0,270	-0,188	0,203	-0,612	-0,115	0,260	0,238	0,028	0,050	0,322	-0,195	-0,425	-0,692	-0,441	-0,476	-0,626	-0,746	-0,415	0,561	-0,099	0,206	0,003	0,100	0,245	-0,190	-0,525
1463	0,623	0,000	0,138	0,183	0,074	0,009	-0,194	0,201	0,119	0,105	0,053	0,288	0,269	0,362	0,262	0,735	0,360	0,642	-0,273	-0,023	0,106	0,338	0,336	0,037	0,697	0,735	0,175	0,366	0,527	0,687	0,375	0,351	0,842
6333	1,865	0,000	-0,110	-0,147	-0,151	0,076	-0,185	0,041	0,154	0,006	-0,228	-0,448	0,014	-0,116	-0,072	0,031	0,079	0,056	-0,303	-0,087	-0,040	0,258	0,072	-0,365	0,133	-0,021	-0,273	-0,299	0,250	0,085	0,208	-0,459	0,001
2681	2,218	0,000	-0,301	-0,358	-0,257	-0,095	-0,107	-0,045	-0,016	-0,135	-0,268	-0,481	0,116	-0,061	-0,108	0,392	0,103	0,147	-0,409	0,276	0,080	0,751	0,744	0,176	0,168	0,386	0,041	0,344	0,565	0,756	0,385	0,125	0,492
3602	1,507	0,000	0,069	-0,396	-0,361	-0,091	-0,072	-0,080	-0,061	-0,318	-0,312	-0,456	-0,084	-0,228	-0,275	-0,213	-0,174	-0,239	-0,212	-0,023	-0,193	0,044	0,006	-0,314	-0,183	-0,210	-0,019	-0,287	-0,020	-0,010	0,006	-0,253	-0,224
4121	0,451	0,000	0,074	-0,116	-0,217	-0,218	-0,106	-0,259	-0,294	-0,257	-0,165	-0,317	-0,120	-0,051	-0,360	-0,158	-0,120	-0,240	0,069	0,206	0,178	0,344	0,290	-0,195	0,010	0,020	0,186	0,038	0,154	-0,040	0,026	-0,184	-0,083
3572	12,13	0,000	-0,384	-0,797	-0,691	-0,361	-0,407	-0,623	-0,721	-0,422	-0,463	-0,470	-0,169	-0,267	-0,394	-0,410	-0,544	0,398	-0,402	-0,422	-0,541	-0,092	0,144	-0,413	-0,692	0,165	0,154	0,154	0,258	0,029	0,023	-0,273	-0,393
5949	0,286	0,000	0,100	0,203	-0,045	0,105	0,095	0,138	-0,059	0,198	0,563	1,026	0,022	-0,085	-0,161	-0,068	-0,107	0,383	-0,021	0,045	0,026	0,134	0,404	0,006	0,086	-0,091	0,952	0,604	0,208	0,308	0,274	-0,160	-0,021
3672	36,18	0,000	-0,132	-0,354	-0,421	-0,225	-0,147	-0,033	-0,030	0,077	-0,099	-0,700	0,120	-0,083	-0,368	-0,076	-0,004	-0,123	-0,327	-0,385	-0,392	-0,363	-0,265	-0,314	-0,706	-0,085	-0,181	-0,222	0,017	-0,274	-0,041	-0,262	-0,252
5691	54,35	0,000	-0,108	-0,269	-0,659	-0,416	-0,472	-0,578	-0,553	-0,289	-0,181	-1,231	-0,210	-0,132	-0,645	-0,602	-0,219	-0,428	-0,333	-0,363	-0,419	-0,605	-0,909	-0,394	-0,772	-0,103	-0,244	-0,271	-0,355	-0,453	-0,179	-0,388	-0,586
0508	64,68	0,000	-0,123	-0,322	-0,549	-0,396	-0,265	-0,296	-0,436	-0,115	-0,207	-1,028	-0,288	-0,242	-0,640	-0,407	-0,299	-0,356	-0,199	-0,271	-0,345	-0,592	-0,735	-0,433	-0,695	-0,227	-0,238	-0,332	-0,398	-0,561	-0,313	-0,446	-0,764
9132	63,52	0,000	-0,219	-0,394	-0,817	-0,271	-0,246	-0,233	-0,316	-0,256	-0,328	-0,954	-0,383	-0,281	-0,499	-0,335	-0,270	-0,312	0,130	-0,066	-0,314	-0,715	-0,548	-0,353	-0,771	-0,297	-0,261	-0,250	-0,643	-0,454	-0,268	-0,457	-0,793
5117	134,8	0,000	-0,062	-0,192	-0,362	-0,199	-0,235	-0,096	-0,027	-0,279	-0,183	-0,584	-0,235	-0,297	-0,404	-0,332	-0,160	-0,274	-0,207	-0,204	-0,102	-0,280	-0,346	-0,402	-0,270	-0,318	-0,294	-0,222	-0,279	-0,530	-0,321	-0,434	-0,466
5646	2,993	0,000	-0,333	-0,578	-0,751	-0,655	-0,598	-0,494	-0,527	-0,204	-0,029	-0,370	-0,494	-0,431	-0,330	-0,528	-0,327	-0,163	-0,225	-0,713	-0,530	-0,666	-0,492	-0,499	-0,537	-0,066	-0,455	-0,115	-0,656	-0,591	-0,169	-0,421	-0,399
8621	0,335	0,000	0,125	-0,161	0,432	-0,036	0,105	0,299	-0,006	0,031	-0,208	0,025	-0,118	-0,033	0,213	0,144	-0,048	0,001	-0,115	-0,126	-0,055	-0,037	-0,075	-0,245	0,062	-0,225	-0,091	0,131	-0,030	0,034	0,165	-0,037	0,083
4367	0,155	0,000	0,292	0,072	0,537	-0,038	0,180	0,102	0,168	0,142	0,154	0,176	0,112	0,122	0,131	0,088	0,116	0,196	0,007	-0,023	-0,132	0,269	0,139	-0,149	0,274	-0,061	0,074	0,054	0,128	0,035	0,146	0,122	0,091
1813	8,606	0,000	-0,029	-0,036	-0,020	-0,023	-0,004	0,193	0,211	0,233	-0,382	-0,277	0,047	-0,100	-0,111	-0,179	0,025	0,637	-0,286	-0,695	-0,397	-0,308	-0,030	0,051	0,025	0,016	0,147	-0,001	0,168	-0,145	0,262	0,007	0,149
6111	1,039	0,000	-0,085	-0,203	0,300	-0,274	0,007	0,105	-0,214	0,042	0,108	0,191	0,109	-0,069	-0,143	0,035	0,020	0,039	-0,040	-0,100	-0,092	0,039	0,016	0,147	-0,072	-0,080	0,138	0,329	-0,047	0,094	0,083	0,079	0,080
1158	1,245	0,000	0,171	0,231	0,311	-0,024	-0,076	0,214	0,065	0,209	0,413	0,069	-0,399	-0,376	-0,788	-0,244	-0,122	-0,330	-0,214	-0,440	-0,435	-0,463	-0,631	-0,327	-0,218	0,138	-0,048	0,020	-0,222	-0,463	-0,004	-0,123	-0,104
